reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD010452-bib-0093,"Karkey A, Thwaites GE, Baker S. ",The evolution of antimicrobial resistance in Salmonella typhi, Current Opinion in Gastroenterology ,2018,34,    ,['citation-journal']," Karkey A, Thwaites GE, Baker S. The evolution of antimicrobial resistance in Salmonella typhi.  Current Opinion in Gastroenterology 2018;34(1):25-30.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/MOG.0000000000000406', 'https://www.ncbi.nlm.nih.gov/pubmed/29059070', 'https://scholar.google.com/scholar_lookup?title=The+evolution+of+antimicrobial+resistance+in+Salmonella+typhi&author=A+Karkey&author=GE+Thwaites&author=S+Baker&publication_year=2018&hl=en']",29059070,https://doi.org/10.1097/MOG.0000000000000406, Karkey 2018 ,additional,CD010452-bbs2-0092,,29059070,,29059070,75,https://ora.ox.ac.uk/objects/uuid:7448237f-59d0-4304-9b1b-80d9854070a9/files/m474545897fbbd80efb94005e0a045c34,,29059070
CD010452-bib-0094,"Kerr JR, Barr JG, Smyth ET, O'Hare J. ",Techniques for calculation of true costs of antibiotic therapy, European Journal of Clinical Microbiology & Infectious Diseases ,1992,11,    ,['citation-journal']," Kerr JR, Barr JG, Smyth ET, O'Hare J. Techniques for calculation of true costs of antibiotic therapy.  European Journal of Clinical Microbiology & Infectious Diseases 1992;11:823-7.    Link to article     Google Scholar     ","['https://doi.org/10.1007/BF01960882', ""https://scholar.google.com/scholar_lookup?title=Techniques+for+calculation+of+true+costs+of+antibiotic+therapy&author=JR+Kerr&author=JG+Barr&author=ET+Smyth&author=J+O'Hare&publication_year=1992&hl=en""]",,https://doi.org/10.1007/BF01960882, Kerr 1992 ,additional,CD010452-bbs2-0093,,1468420,,1468420,14,,,1468420
CD010452-bib-0095,"Kim JH, Mogasale V, Im J, Ramani E, Marks F. ",Updated estimates of typhoid fever burden in sub-Saharan Africa, Lancet Global Health ,2017,5,    ,['citation-journal']," Kim JH, Mogasale V, Im J, Ramani E, Marks F. Updated estimates of typhoid fever burden in sub-Saharan Africa.  Lancet Global Health 2017;5(10):e969.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S2214-109X(17)30328-5', 'https://www.ncbi.nlm.nih.gov/pubmed/28911760', 'https://scholar.google.com/scholar_lookup?title=Updated+estimates+of+typhoid+fever+burden+in+sub-Saharan+Africa&author=JH+Kim&author=V+Mogasale&author=J+Im&author=E+Ramani&author=F+Marks&publication_year=2017&hl=en']",28911760,https://doi.org/10.1016/S2214-109X(17)30328-5, Kim 2017 ,additional,CD010452-bbs2-0094,,28911760,28911760,28911760,52,http://www.thelancet.com/article/S2214109X17303285/pdf,,28911760
CD010452-bib-0096,"Kleine CE, Schlabe S, Hischebeth GT, Molitor E, Pfeifer Y, Wasmuth JC, et al. ",Successful therapy of a multidrug-resistant extended-spectrum beta-lactamase-producing and fluoroquinolone-resistant Salmonella enterica subspecies enterica serovar typhi infection using combination therapy of meropenem and fosfomycin, Clinical Infectious Diseases ,2017,65,    ,['citation-journal']," Kleine CE, Schlabe S, Hischebeth GT, Molitor E, Pfeifer Y, Wasmuth JC, et al. Successful therapy of a multidrug-resistant extended-spectrum beta-lactamase-producing and fluoroquinolone-resistant Salmonella enterica subspecies enterica serovar typhi infection using combination therapy of meropenem and fosfomycin.  Clinical Infectious Diseases 2017;65(10):1754-6.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1093/cid/cix652', 'https://www.ncbi.nlm.nih.gov/pubmed/29020162', 'https://scholar.google.com/scholar_lookup?title=Successful+therapy+of+a+multidrug-resistant+extended-spectrum+beta-lactamase-producing+and+fluoroquinolone-resistant+Salmonella+enterica+subspecies+enterica+serovar+typhi+infection+using+combination+therapy+of+meropenem+and+fosfomycin+&author=CE+Kleine&author=S+Schlabe&author=GT+Hischebeth&author=E+Molitor&author=Y+Pfeifer&author=JC+Wasmuth&publication_year=2017&hl=en']",29020162,https://doi.org/10.1093/cid/cix652, Kleine 2017 ,additional,CD010452-bbs2-0095,,,29020162,29020162,25,https://academic.oup.com/cid/article-pdf/65/10/1754/21485594/cix652.pdf,,29020162
CD010452-bib-0097,"Klemm EJ, Shakoor S, Page AJ, Qamar FN, Judge K, Saeed DK, et al. ",Emergence of an extensively drug-resistant Salmonella enterica serovar typhi clone harboring a promiscuous plasmid encoding resistance to fluoroquinolones and third-generation cephalosporins, mBio ,2018,9,    ,['citation-journal']," Klemm EJ, Shakoor S, Page AJ, Qamar FN, Judge K, Saeed DK, et al. Emergence of an extensively drug-resistant Salmonella enterica serovar typhi clone harboring a promiscuous plasmid encoding resistance to fluoroquinolones and third-generation cephalosporins.  mBio 2018;9(1):e00105-18.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1128/mBio.00105-18', 'https://www.ncbi.nlm.nih.gov/pubmed/29463654', 'https://scholar.google.com/scholar_lookup?title=Emergence+of+an+extensively+drug-resistant+Salmonella+enterica+serovar+typhi+clone+harboring+a+promiscuous+plasmid+encoding+resistance+to+fluoroquinolones+and+third-generation+cephalosporins+&author=EJ+Klemm&author=S+Shakoor&author=AJ+Page&author=FN+Qamar&author=K+Judge&author=DK+Saeed&publication_year=2018&hl=en']",29463654,https://doi.org/10.1128/mBio.00105-18, Klemm 2018 ,additional,CD010452-bbs2-0096,,,29463654,29463654,547,https://mbio.asm.org/content/mbio/9/1/e00105-18.full.pdf,,29463654
CD010452-bib-0098,"Levine MM, Black RE, Lanata C. ","Precise estimation of the numbers of chronic carriers of Salmonella typhi in Santiago, Chile, an endemic area", Journal of Infectious Diseases ,1982,146,    ,['citation-journal']," Levine MM, Black RE, Lanata C. Precise estimation of the numbers of chronic carriers of Salmonella typhi in Santiago, Chile, an endemic area.  Journal of Infectious Diseases 1982;146(6):724-6.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1093/infdis/146.6.724', 'https://www.ncbi.nlm.nih.gov/pubmed/7142746', 'https://scholar.google.com/scholar_lookup?title=Precise+estimation+of+the+numbers+of+chronic+carriers+of+Salmonella+typhi+in+Santiago,+Chile,+an+endemic+area+&author=MM+Levine&author=RE+Black&author=C+Lanata&publication_year=1982&hl=en']",7142746,https://doi.org/10.1093/infdis/146.6.724, Levine 1982 ,additional,CD010452-bbs2-0097,,,,7142746,224,,,7142746
CD010452-bib-0099,"Marks F, von Kalckreuth V, Aaby P, Adu-Sarkodie Y, El Tayeb MA, Ali M, et al. ",Incidence of invasive salmonella disease in sub-Saharan Africa: a multicentre population-based surveillance study, Lancet Global Health ,2017,5,    ,['citation-journal']," Marks F, von Kalckreuth V, Aaby P, Adu-Sarkodie Y, El Tayeb MA, Ali M, et al. Incidence of invasive salmonella disease in sub-Saharan Africa: a multicentre population-based surveillance study.  Lancet Global Health 2017;5(3):e310-23. [DOI: 10.1016/S2214-109X(17)30022-0]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S2214-109X(17)30022-0', 'https://www.ncbi.nlm.nih.gov/pubmed/28193398', 'https://scholar.google.com/scholar_lookup?title=Incidence+of+invasive+salmonella+disease+in+sub-Saharan+Africa:+a+multicentre+population-based+surveillance+study+&author=F+Marks&author=V+Kalckreuth&author=P+Aaby&author=Y+Adu-Sarkodie&author=MA+ElTayeb&author=M+Ali&publication_year=2017&hl=en']",28193398,https://doi.org/10.1016/S2214-109X(17)30022-0, Marks 2017 ,additional,CD010452-bbs2-0098,,34341020,,28193398,267,http://www.thelancet.com/article/S2214109X17300220/pdf,,28193398
CD010452-bib-0100,"Meiring JE, Shakya M, Khanam F, Voysey M, Phillips MT, Tonks S, et al. ",Burden of enteric fever at three urban sites in Africa and Asia: a multicentre population-based study, Lancet Global Health ,2021,9,    ,['citation-journal']," Meiring JE, Shakya M, Khanam F, Voysey M, Phillips MT, Tonks S, et al. Burden of enteric fever at three urban sites in Africa and Asia: a multicentre population-based study.  Lancet Global Health 2021;9(12):e1688-96. [DOI: 10.1016/S2214-109X(21)00370-3]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S2214-109X(21)00370-3', 'https://www.ncbi.nlm.nih.gov/pubmed/34798028', 'https://scholar.google.com/scholar_lookup?title=Burden+of+enteric+fever+at+three+urban+sites+in+Africa+and+Asia:+a+multicentre+population-based+study+&author=JE+Meiring&author=M+Shakya&author=F+Khanam&author=M+Voysey&author=MT+Phillips&author=S+Tonks&publication_year=2021&hl=en']",34798028,https://doi.org/10.1016/S2214-109X(21)00370-3, Meiring 2021 ,additional,CD010452-bbs2-0099,,,,34798028,75,http://www.thelancet.com/article/S2214109X21003703/pdf,,34798028
CD010452-bib-0101,"Mogasale V, Maskery B, Ochiai RL, Lee JS, Mogasale VV, Ramani E, et al. ","Burden of typhoid fever in low-income and middle-income countries: a systematic, literature-based update with risk-factor adjustment", Lancet Global Health ,2014,2,    ,['citation-journal']," Mogasale V, Maskery B, Ochiai RL, Lee JS, Mogasale VV, Ramani E, et al. Burden of typhoid fever in low-income and middle-income countries: a systematic, literature-based update with risk-factor adjustment.  Lancet Global Health 2014;2(10):e570-80.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S2214-109X(14)70301-8', 'https://www.ncbi.nlm.nih.gov/pubmed/25304633', 'https://scholar.google.com/scholar_lookup?title=Burden+of+typhoid+fever+in+low-income+and+middle-income+countries:+a+systematic,+literature-based+update+with+risk-factor+adjustment+&author=V+Mogasale&author=B+Maskery&author=RL+Ochiai&author=JS+Lee&author=VV+Mogasale&author=E+Ramani&publication_year=2014&hl=en']",25304633,https://doi.org/10.1016/S2214-109X(14)70301-8, Mogasale 2014 ,additional,CD010452-bbs2-0100,,,25304633,25304633,525,,,25304633
CD010452-bib-0102,"Munir T, Lodhi M, Ansari JK, Andleeb S, Ahmed M. ","Extended spectrum beta lactamase producing cephalosporin resistant Salmonella typhi, reported from Rawalpindi, Pakistan", Journal of the Pakistan Medical Association ,2016,66,    ,['citation-journal']," Munir T, Lodhi M, Ansari JK, Andleeb S, Ahmed M. Extended spectrum beta lactamase producing cephalosporin resistant Salmonella typhi, reported from Rawalpindi, Pakistan.  Journal of the Pakistan Medical Association 2016;66(8):1035-6.    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/27524545', 'https://scholar.google.com/scholar_lookup?title=Extended+spectrum+beta+lactamase+producing+cephalosporin+resistant+Salmonella+typhi,+reported+from+Rawalpindi,+Pakistan+&author=T+Munir&author=M+Lodhi&author=JK+Ansari&author=S+Andleeb&author=M+Ahmed&publication_year=2016&hl=en']",27524545,, Munir 2016 ,additional,CD010452-bbs2-0101,,27524545,27524545,,,,,27524545
CD010452-bib-0103,"Nabarro LE, McCann N, Herdman MT, Dugan C, Ladhani S, Patel D, et al. ",British infection association guidelines for the diagnosis and management of enteric fever in England, Journal of Infection ,2022,84,    ,['citation-journal']," Nabarro LE, McCann N, Herdman MT, Dugan C, Ladhani S, Patel D, et al. British infection association guidelines for the diagnosis and management of enteric fever in England.  Journal of Infection 2022;84(4):469-89. [DOI: 10.1016/j.jinf.2022.01.014]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.jinf.2022.01.014', 'https://www.ncbi.nlm.nih.gov/pubmed/35038438', 'https://scholar.google.com/scholar_lookup?title=British+infection+association+guidelines+for+the+diagnosis+and+management+of+enteric+fever+in+England+&author=LE+Nabarro&author=N+McCann&author=MT+Herdman&author=C+Dugan&author=S+Ladhani&author=D+Patel&publication_year=2022&hl=en']",35038438,https://doi.org/10.1016/j.jinf.2022.01.014, Nabarro 2022 ,additional,CD010452-bbs2-0102,,,,,,,,35038438
CD010452-bib-0104,"Neupane DP, Dulal HP, Song J. ",Enteric fever diagnosis: current challenges and future directions, Pathogens ,2021,10,    ,['citation-journal']," Neupane DP, Dulal HP, Song J. Enteric fever diagnosis: current challenges and future directions.  Pathogens 2021;10(4):410.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.3390/pathogens10040410', 'https://www.ncbi.nlm.nih.gov/pubmed/33915749', 'https://scholar.google.com/scholar_lookup?title=Enteric+fever+diagnosis:+current+challenges+and+future+directions&author=DP+Neupane&author=HP+Dulal&author=J+Song&publication_year=2021&hl=en']",33915749,https://doi.org/10.3390/pathogens10040410, Neupane 2021 ,additional,CD010452-bbs2-0103,,33915749,33915749,33915749,57,https://www.mdpi.com/2076-0817/10/4/410/pdf?version=1617938944,,33915749
CD010452-bib-0105,"Parry CM, Hoa NT, Diep TS, Wain J, Chinh NT, Vinh H, et al. ",Value of a single-tube Widal test in diagnosis of typhoid fever in Vietnam, Journal of Clinical Microbiology ,1999,37,    ,['citation-journal']," Parry CM, Hoa NT, Diep TS, Wain J, Chinh NT, Vinh H, et al. Value of a single-tube Widal test in diagnosis of typhoid fever in Vietnam.  Journal of Clinical Microbiology 1999;37(9):2882-6.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1128/JCM.37.9.2882-2886.1999', 'https://www.ncbi.nlm.nih.gov/pubmed/10449469', 'https://scholar.google.com/scholar_lookup?title=Value+of+a+single-tube+Widal+test+in+diagnosis+of+typhoid+fever+in+Vietnam&author=CM+Parry&author=NT+Hoa&author=TS+Diep&author=J+Wain&author=NT+Chinh&author=H+Vinh&publication_year=1999&hl=en']",10449469,https://doi.org/10.1128/JCM.37.9.2882-2886.1999, Parry 1999 ,additional,CD010452-bbs2-0104,,,10449469,10449469,188,https://jcm.asm.org/content/jcm/37/9/2882.full.pdf,,10449469
CD010452-bib-0106,"Parry CM, Hien TT, Dougan G, White NJ, Farrar JJ. ",Typhoid fever, New England Journal of Medicine ,2002,347,    ,['citation-journal']," Parry CM, Hien TT, Dougan G, White NJ, Farrar JJ. Typhoid fever.  New England Journal of Medicine 2002;347(22):1770-82.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1056/NEJMra020201', 'https://www.ncbi.nlm.nih.gov/pubmed/12456854', 'https://scholar.google.com/scholar_lookup?title=Typhoid+fever&author=CM+Parry&author=TT+Hien&author=G+Dougan&author=NJ+White&author=JJ+Farrar&publication_year=2002&hl=en']",12456854,https://doi.org/10.1056/NEJMra020201, Parry 2002 ,additional,CD010452-bbs2-0105,,19741294,,12456854,52,https://www.nejm.org/doi/pdf/10.1056/NEJMra020201?articleTools=true,,12456854
CD010452-bib-0107,"Patel PD, Patel P, Liang Y, Meiring JE, Misiri T, Mwakiseghile F, et al. ",Safety and efficacy of a typhoid conjugate vaccine in Malawian children, New England Journal of Medicine ,2021,385,    ,['citation-journal']," Patel PD, Patel P, Liang Y, Meiring JE, Misiri T, Mwakiseghile F, et al. Safety and efficacy of a typhoid conjugate vaccine in Malawian children.  New England Journal of Medicine 2021;385(12):1104-15. [DOI: 10.1056/NEJMoa2035916]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1056/NEJMoa2035916', 'https://www.ncbi.nlm.nih.gov/pubmed/34525285', 'https://scholar.google.com/scholar_lookup?title=Safety+and+efficacy+of+a+typhoid+conjugate+vaccine+in+Malawian+children&author=PD+Patel&author=P+Patel&author=Y+Liang&author=JE+Meiring&author=T+Misiri&author=F+Mwakiseghile&publication_year=2021&hl=en']",34525285,https://doi.org/10.1056/NEJMoa2035916, Patel 2021 ,additional,CD010452-bbs2-0106,,,34525285,34525285,105,https://www.nejm.org/doi/pdf/10.1056/NEJMoa2035916?articleTools=true,,34525285
CD010452-bib-0108,"Pfeifer Y, Matten J, Rabsch W. ","Salmonella enterica serovar typhi with CTX-M beta-lactamase, Germany", Emerging Infectious Diseases ,2009,15,    ,['citation-journal']," Pfeifer Y, Matten J, Rabsch W. Salmonella enterica serovar typhi with CTX-M beta-lactamase, Germany.  Emerging Infectious Diseases 2009;15(9):1533-5.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.3201/eid1509.090567', 'https://www.ncbi.nlm.nih.gov/pubmed/19788837', 'https://scholar.google.com/scholar_lookup?title=Salmonella+enterica+serovar+typhi+with+CTX-M+beta-lactamase,+Germany&author=Y+Pfeifer&author=J+Matten&author=W+Rabsch&publication_year=2009&hl=en']",19788837,https://doi.org/10.3201/eid1509.090567, Pfeifer 2009 ,additional,CD010452-bbs2-0107,,19788837,,19788837,92,https://wwwnc.cdc.gov/eid/article/15/9/pdfs/09-0567.pdf,,19788837
CD010452-bib-0109,"Qadri F, Khanam F, Liu X, Theiss-Nyland K, Biswas PK, Bhuiyan AI, et al. ",Protection by vaccination of children against typhoid fever with a Vi-tetanus toxoid conjugate vaccine in urban Bangladesh: a cluster-randomised trial, Lancet ,2021,398,    ,['citation-journal']," Qadri F, Khanam F, Liu X, Theiss-Nyland K, Biswas PK, Bhuiyan AI, et al. Protection by vaccination of children against typhoid fever with a Vi-tetanus toxoid conjugate vaccine in urban Bangladesh: a cluster-randomised trial.  Lancet 2021;398(10301):01124-7. [DOI: 10.1016/S0140-6736]    Link to article     Google Scholar     ","['https://doi.org/10.1016/S0140-6736(21)01124-7', 'https://scholar.google.com/scholar_lookup?title=Protection+by+vaccination+of+children+against+typhoid+fever+with+a+Vi-tetanus+toxoid+conjugate+vaccine+in+urban+Bangladesh:+a+cluster-randomised+trial+&author=F+Qadri&author=F+Khanam&author=X+Liu&author=K+Theiss-Nyland&author=PK+Biswas&author=AI+Bhuiyan&publication_year=2021&hl=en']",,https://doi.org/10.1016/S0140-6736(21)01124-7, Qadri 2021 ,additional,CD010452-bbs2-0108,,,,34384540,106,http://www.thelancet.com/article/S0140673621011247/pdf,,34384540
CD010452-bib-0110,"Qureshi S, Naveed AB, Yousafzai MT, Ahmad K, Ansari S, Lohana H, et al. ","Response of extensively drug resistant Salmonella typhi to treatment with meropenem and azithromycin, in Pakistan", PLOS Neglected Tropical Diseases ,2020,14,    ,['citation-journal']," Qureshi S, Naveed AB, Yousafzai MT, Ahmad K, Ansari S, Lohana H, et al. Response of extensively drug resistant Salmonella typhi to treatment with meropenem and azithromycin, in Pakistan.  PLOS Neglected Tropical Diseases 2020;14(10):e0008682.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1371/journal.pntd.0008682', 'https://www.ncbi.nlm.nih.gov/pubmed/33057330', 'https://scholar.google.com/scholar_lookup?title=Response+of+extensively+drug+resistant+Salmonella+typhi+to+treatment+with+meropenem+and+azithromycin,+in+Pakistan+&author=S+Qureshi&author=AB+Naveed&author=MT+Yousafzai&author=K+Ahmad&author=S+Ansari&author=H+Lohana&publication_year=2020&hl=en']",33057330,https://doi.org/10.1371/journal.pntd.0008682, Qureshi 2020 ,additional,CD010452-bbs2-0109,,,,33057330,52,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0008682&type=printable,,33057330
CD010452-bib-0111,"Raffatellu M, Wilson RP, Winter SE, Bäumler AJ. ",Clinical pathogenesis of typhoid fever, Journal of Infection in Developing Countries ,2008,2,    ,['citation-journal']," Raffatellu M, Wilson RP, Winter SE, Bäumler AJ. Clinical pathogenesis of typhoid fever.  Journal of Infection in Developing Countries 2008;2(4):260-6.    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/19741286', 'https://scholar.google.com/scholar_lookup?title=Clinical+pathogenesis+of+typhoid+fever&author=M+Raffatellu&author=RP+Wilson&author=SE+Winter&author=AJ+Bäumler&publication_year=2008&hl=en']",19741286,, Raffatellu 2008 ,additional,CD010452-bbs2-0110,,19741286,,,,,,19741286
CD010452-bib-0112,,Review Manager Web (RevMan Web),,2022,,. Available at revman.cochrane.org.   ,['citation-other']," Review Manager Web (RevMan Web). Version 4.11.0. The Cochrane Collaboration, 2022. Available at revman.cochrane.org.    ",[],,, RevMan Web 2022 [Computer program] ,additional,CD010452-bbs2-0111,,41695702,,,,,,41695702
CD010452-bib-0113,"Rowe B, Ward LR, Threlfall EJ. ",Multidrug-resistant Salmonella typhi: a worldwide epidemic, Clinical Infectious Diseases ,1997,24 Suppl 1,    ,['citation-journal']," Rowe B, Ward LR, Threlfall EJ. Multidrug-resistant Salmonella typhi: a worldwide epidemic.  Clinical Infectious Diseases 1997;24 Suppl 1:S106-9.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1093/clinids/24.Supplement_1.S106', 'https://www.ncbi.nlm.nih.gov/pubmed/8994789', 'https://scholar.google.com/scholar_lookup?title=Multidrug-resistant+Salmonella+typhi:+a+worldwide+epidemic&author=B+Rowe&author=LR+Ward&author=EJ+Threlfall&publication_year=1997&hl=en']",8994789,https://doi.org/10.1093/clinids/24.Supplement_1.S106, Rowe 1997 ,additional,CD010452-bbs2-0112,,8994789,,8994789,418,https://academic.oup.com/cid/article-pdf/24/Supplement_1/S106/20902039/24-Supplement_1-S106.pdf,,8994789
CD010452-bib-0114,"Schünemann HJ, Higgins JP, Vist GE, Glasziou P, Akl EA, Skoetz N, et al. ","Chapter 14: Completing ‘Summary of findings’ tables and grading the certainty of the evidence. In: Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, Welch VA editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.3 (updated February 2022)",,,,. Available from training.cochrane.org/handbook.   ,['citation-other']," Schünemann HJ, Higgins JP, Vist GE, Glasziou P, Akl EA, Skoetz N, et al. Chapter 14: Completing ‘Summary of findings’ tables and grading the certainty of the evidence. In: Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, Welch VA editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.3 (updated February 2022). Available from training.cochrane.org/handbook.    ",[],,, Schünemann 2022 ,additional,CD010452-bbs2-0113,,,,,,,,
CD010452-bib-0115,"Shakya M, Voysey M, Theiss-Nyland K, Colin-Jones R, Pant D, Adhikari A, et al. ","Efficacy of typhoid conjugate vaccine in Nepal: final results of a phase 3, randomised, controlled trial", Lancet Global Health ,2021,9,    ,['citation-journal']," Shakya M, Voysey M, Theiss-Nyland K, Colin-Jones R, Pant D, Adhikari A, et al. Efficacy of typhoid conjugate vaccine in Nepal: final results of a phase 3, randomised, controlled trial.  Lancet Global Health 2021;9(11):e1561-8.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S2214-109X(21)00346-6', 'https://www.ncbi.nlm.nih.gov/pubmed/34678198', 'https://scholar.google.com/scholar_lookup?title=Efficacy+of+typhoid+conjugate+vaccine+in+Nepal:+final+results+of+a+phase+3,+randomised,+controlled+trial+&author=M+Shakya&author=M+Voysey&author=K+Theiss-Nyland&author=R+Colin-Jones&author=D+Pant&author=A+Adhikari&publication_year=2021&hl=en']",34678198,https://doi.org/10.1016/S2214-109X(21)00346-6, Shakya 2021 ,additional,CD010452-bbs2-0114,,,34678198,34678198,75,http://www.thelancet.com/article/S2214109X21003466/pdf,,34678198
CD010452-bib-0116,"Sjölund-Karlsson M, Joyce K, Blickenstaff K, Ball T, Haro J, Medalla FM, et al. ",Antimicrobial susceptibility to azithromycin among Salmonella enterica isolates from the United States, Antimicrobial Agents and Chemotherapy ,2011,55,    ,['citation-journal']," Sjölund-Karlsson M, Joyce K, Blickenstaff K, Ball T, Haro J, Medalla FM, et al. Antimicrobial susceptibility to azithromycin among Salmonella enterica isolates from the United States.  Antimicrobial Agents and Chemotherapy 2011;55(9):3985-9.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1128/AAC.00590-11', 'https://www.ncbi.nlm.nih.gov/pubmed/21690279', 'https://scholar.google.com/scholar_lookup?title=Antimicrobial+susceptibility+to+azithromycin+among+Salmonella+enterica+isolates+from+the+United+States+&author=M+Sjölund-Karlsson&author=K+Joyce&author=K+Blickenstaff&author=T+Ball&author=J+Haro&author=FM+Medalla&publication_year=2011&hl=en']",21690279,https://doi.org/10.1128/AAC.00590-11, Sjolund‐Karlsson 2011 ,additional,CD010452-bbs2-0115,,,,21690279,103,https://aac.asm.org/content/aac/55/9/3985.full.pdf,,21690279
CD010452-bib-0117,"Stanaway JD, Reiner RC, Blacker BF, Goldberg EM, Khalil IA, Troeger CE, et al. ",The global burden of typhoid and paratyphoid fevers: a systematic analysis for the Global Burden of Disease Study 2017, Lancet Infectious Diseases ,2019,19,    ,['citation-journal']," Stanaway JD, Reiner RC, Blacker BF, Goldberg EM, Khalil IA, Troeger CE, et al. The global burden of typhoid and paratyphoid fevers: a systematic analysis for the Global Burden of Disease Study 2017.  Lancet Infectious Diseases 2019;19(4):369-81.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S1473-3099(18)30685-6', 'https://www.ncbi.nlm.nih.gov/pubmed/30792131', 'https://scholar.google.com/scholar_lookup?title=The+global+burden+of+typhoid+and+paratyphoid+fevers:+a+systematic+analysis+for+the+Global+Burden+of+Disease+Study+2017+&author=JD+Stanaway&author=RC+Reiner&author=BF+Blacker&author=EM+Goldberg&author=IA+Khalil&author=CE+Troeger&publication_year=2019&hl=en']",30792131,https://doi.org/10.1016/S1473-3099(18)30685-6, Stanaway 2019 ,additional,CD010452-bbs2-0116,,,30792131,30792131,608,http://www.thelancet.com/article/S1473309918306856/pdf,,30792131
CD010452-bib-0118,"Tsolis RM, Kingsley RA, Townsend SM, Ficht TA, Adams LG, Bäumler AJ. ","Of mice, calves, and men. Comparison of the mouse typhoid model with other Salmonella infections", Advances in Experimental Medicine and Biology ,1999,473,    ,['citation-journal']," Tsolis RM, Kingsley RA, Townsend SM, Ficht TA, Adams LG, Bäumler AJ. Of mice, calves, and men. Comparison of the mouse typhoid model with other Salmonella infections.  Advances in Experimental Medicine and Biology 1999;473:261-74.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/978-1-4615-4143-1_28', 'https://www.ncbi.nlm.nih.gov/pubmed/10659367', 'https://scholar.google.com/scholar_lookup?title=Of+mice,+calves,+and+men.+Comparison+of+the+mouse+typhoid+model+with+other+Salmonella+infections+&author=RM+Tsolis&author=RA+Kingsley&author=SM+Townsend&author=TA+Ficht&author=LG+Adams&author=AJ+Bäumler&publication_year=1999&hl=en']",10659367,https://doi.org/10.1007/978-1-4615-4143-1_28, Tsolis 1999 ,additional,CD010452-bbs2-0117,,10659367,10659367,,121,,,10659367
CD010452-bib-0119,"Wain J, Diep TS, Ho VA, Walsh AM, Nguyen TT, Parry CM, et al. ","Quantitation of bacteria in blood of typhoid fever patients and relationship between counts and clinical features, transmissibility, and antibiotic resistance", Journal of Clinical Microbiology ,1998,36,    ,['citation-journal']," Wain J, Diep TS, Ho VA, Walsh AM, Nguyen TT, Parry CM, et al. Quantitation of bacteria in blood of typhoid fever patients and relationship between counts and clinical features, transmissibility, and antibiotic resistance.  Journal of Clinical Microbiology 1998;36(6):1683-7.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1128/JCM.36.6.1683-1687.1998', 'https://www.ncbi.nlm.nih.gov/pubmed/9620400', 'https://scholar.google.com/scholar_lookup?title=Quantitation+of+bacteria+in+blood+of+typhoid+fever+patients+and+relationship+between+counts+and+clinical+features,+transmissibility,+and+antibiotic+resistance+&author=J+Wain&author=TS+Diep&author=VA+Ho&author=AM+Walsh&author=TT+Nguyen&author=CM+Parry&publication_year=1998&hl=en']",9620400,https://doi.org/10.1128/JCM.36.6.1683-1687.1998, Wain 1998 ,additional,CD010452-bbs2-0118,,,9620400,9620400,299,https://jcm.asm.org/content/jcm/36/6/1683.full.pdf,,9620400
