reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD013080-bib-0074,"Nguyen TM, La Caze A, Cottrell N. ",What are validated self-report adherence scales really measuring?: a systematic review, British Journal of Clinical Pharmacology ,2014,77,    ,['citation-journal']," Nguyen TM, La Caze A, Cottrell N. What are validated self-report adherence scales really measuring?: a systematic review.  British Journal of Clinical Pharmacology 2014;77(3):427-45.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/bcp.12194', 'https://www.ncbi.nlm.nih.gov/pubmed/23803249', 'https://scholar.google.com/scholar_lookup?title=What+are+validated+self-report+adherence+scales+really+measuring?:+a+systematic+review&author=TM+Nguyen&author=A+LaCaze&author=N+Cottrell&publication_year=2014&hl=en']",23803249,https://doi.org/10.1111/bcp.12194, Nguyen 2014 ,additional,CD013080-bbs2-0074,23803249,,23803249,386,https://europepmc.org/articles/pmc3952718?pdf=render,,23803249
CD013080-bib-0075,"Nieuwlaat R, Wilczynski N, Navarro T, Hobson N, Jeffery R, Keepanasseril A, et al. ",Interventions for enhancing medication adherence, Cochrane Database of Systematic Reviews ,2014,,    ,['citation-journal']," Nieuwlaat R, Wilczynski N, Navarro T, Hobson N, Jeffery R, Keepanasseril A, et al. Interventions for enhancing medication adherence.  Cochrane Database of Systematic Reviews 2014, Issue 11. Art. No: CD000011. [DOI: 10.1002/14651858.CD000011.pub4]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/14651858.CD000011.pub4', 'https://www.ncbi.nlm.nih.gov/pubmed/25412402', 'https://scholar.google.com/scholar_lookup?title=Interventions+for+enhancing+medication+adherence&author=R+Nieuwlaat&author=N+Wilczynski&author=T+Navarro&author=N+Hobson&author=R+Jeffery&author=A+Keepanasseril&publication_year=2014&hl=en']",25412402,https://doi.org/10.1002/14651858.CD000011.pub4, Nieuwlaat 2014 ,additional,CD013080-bbs2-0075,,,25412402,2661,https://europepmc.org/articles/pmc7263418?pdf=render,,25412402
CD013080-bib-0076,"Ortego C, Huedo-Medina TB, Llorca J, Sevilla L, Santos P, Rodríguez E, et al. ",Adherence to highly active antiretroviral therapy (HAART): a meta-analysis, AIDS and Behavior ,2011,15,    ,['citation-journal']," Ortego C, Huedo-Medina TB, Llorca J, Sevilla L, Santos P, Rodríguez E, et al. Adherence to highly active antiretroviral therapy (HAART): a meta-analysis.  AIDS and Behavior 2011;15(7):1381-96.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s10461-011-9942-x', 'https://www.ncbi.nlm.nih.gov/pubmed/21468660', 'https://scholar.google.com/scholar_lookup?title=Adherence+to+highly+active+antiretroviral+therapy+(HAART):+a+meta-analysis&author=C+Ortego&author=TB+Huedo-Medina&author=J+Llorca&author=L+Sevilla&author=P+Santos&author=E+Rodríguez&publication_year=2011&hl=en']",21468660,https://doi.org/10.1007/s10461-011-9942-x, Ortego 2011 ,additional,CD013080-bbs2-0076,,,21468660,112,,,21468660
CD013080-bib-0077,"Osterberg L, Blaschke T. ",Adherence to medication, New England Journal of Medicine ,2005,353,    ,['citation-journal']," Osterberg L, Blaschke T. Adherence to medication.  New England Journal of Medicine 2005;353(5):487-97.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1056/NEJMra050100', 'https://www.ncbi.nlm.nih.gov/pubmed/16079372', 'https://scholar.google.com/scholar_lookup?title=Adherence+to+medication&author=L+Osterberg&author=T+Blaschke&publication_year=2005&hl=en']",16079372,https://doi.org/10.1056/NEJMra050100, Osterberg 2005 ,additional,CD013080-bbs2-0077,21942628,,16079372,4205,,,16079372
CD013080-bib-0078,"Oxman AD, Lavis JN, Lewin S, Fretheim A. ",SUPPORT Tools for evidence-informed health Policymaking (STP) 10: taking equity into consideration when assessing the findings of a systematic review, Health Research Policy and Systems ,2009,7,    ,['citation-journal']," Oxman AD, Lavis JN, Lewin S, Fretheim A. SUPPORT Tools for evidence-informed health Policymaking (STP) 10: taking equity into consideration when assessing the findings of a systematic review.  Health Research Policy and Systems 2009;7(Suppl 1):S10.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1186/1478-4505-7-S1-S10', 'https://www.ncbi.nlm.nih.gov/pubmed/20018100', 'https://scholar.google.com/scholar_lookup?title=SUPPORT+Tools+for+evidence-informed+health+Policymaking+(STP)+10:+taking+equity+into+consideration+when+assessing+the+findings+of+a+systematic+review+&author=AD+Oxman&author=JN+Lavis&author=S+Lewin&author=A+Fretheim&publication_year=2009&hl=en']",20018100,https://doi.org/10.1186/1478-4505-7-S1-S10, Oxman 2009 ,additional,CD013080-bbs2-0078,20018100,20018100,20018100,3,https://health-policy-systems.biomedcentral.com/track/pdf/10.1186/1478-4505-7-S1-S10,,20018100
CD013080-bib-0079,"Parienti JJ, Verdon R, Bazin C, Bouvet E, Massari V, Larouzé B. ",The pills identification test: a tool to assess adherence to antiretroviral therapy, JAMA ,2001,285,    ,['citation-journal']," Parienti JJ, Verdon R, Bazin C, Bouvet E, Massari V, Larouzé B. The pills identification test: a tool to assess adherence to antiretroviral therapy.  JAMA 2001;285(4):412.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1001/jama.285.4.412', 'https://www.ncbi.nlm.nih.gov/pubmed/11242424', 'https://scholar.google.com/scholar_lookup?title=The+pills+identification+test:+a+tool+to+assess+adherence+to+antiretroviral+therapy&author=JJ+Parienti&author=R+Verdon&author=C+Bazin&author=E+Bouvet&author=V+Massari&author=B+Larouzé&publication_year=2001&hl=en']",11242424,https://doi.org/10.1001/jama.285.4.412, Parienti 2001 ,additional,CD013080-bbs2-0079,,,11242424,6,,,11242424
CD013080-bib-0080,"Paterson DL, Swindells S, Mohr J, Brester M, Vergis EN, Squier C, et al. ",Adherence to protease inhibitor therapy and outcomes in patients with HIV infection, Annals of Internal Medicine ,2000,133,    ,['citation-journal']," Paterson DL, Swindells S, Mohr J, Brester M, Vergis EN, Squier C, et al. Adherence to protease inhibitor therapy and outcomes in patients with HIV infection.  Annals of Internal Medicine 2000;133(1):21-30.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.7326/0003-4819-133-1-200007040-00004', 'https://www.ncbi.nlm.nih.gov/pubmed/10877736', 'https://scholar.google.com/scholar_lookup?title=Adherence+to+protease+inhibitor+therapy+and+outcomes+in+patients+with+HIV+infection&author=DL+Paterson&author=S+Swindells&author=J+Mohr&author=M+Brester&author=EN+Vergis&author=C+Squier&publication_year=2000&hl=en']",10877736,https://doi.org/10.7326/0003-4819-133-1-200007040-00004, Paterson 2000 ,additional,CD013080-bbs2-0080,,,10877736,3578,,,10877736
CD013080-bib-0081,,Review Manager 5 (RevMan 5),,2014,,.   ,['citation-other']," Review Manager 5 (RevMan 5). Version 5.3. Copenhagen: Nordic Cochrane Centre, The Cochrane Collaboration, 2014.    ",[],,, Review Manager 2014 [Computer program] ,additional,CD013080-bbs2-0081,41699371,,,,,,41699371
CD013080-bib-0082,"Rueda S, Park-Wyllie LY, Bayoumi AM, Tynan AM, Antoniou TA, Rourke SB, et al. ",Patient support and education for promoting adherence to highly active antiretroviral therapy for HIV/AIDS, Cochrane Database of Systematic Reviews ,2006,,    ,['citation-journal']," Rueda S, Park-Wyllie LY, Bayoumi AM, Tynan AM, Antoniou TA, Rourke SB, et al. Patient support and education for promoting adherence to highly active antiretroviral therapy for HIV/AIDS.  Cochrane Database of Systematic Reviews 2006, Issue 3. Art. No: CD001442. [DOI: 10.1002/14651858.CD001442.pub2]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/14651858.CD001442.pub2', 'https://www.ncbi.nlm.nih.gov/pubmed/16855968', 'https://scholar.google.com/scholar_lookup?title=Patient+support+and+education+for+promoting+adherence+to+highly+active+antiretroviral+therapy+for+HIV/AIDS+&author=S+Rueda&author=LY+Park-Wyllie&author=AM+Bayoumi&author=AM+Tynan&author=TA+Antoniou&author=SB+Rourke&publication_year=2006&hl=en']",16855968,https://doi.org/10.1002/14651858.CD001442.pub2, Rueda 2006 ,additional,CD013080-bbs2-0082,,,10908497,328,https://europepmc.org/articles/pmc7045748?pdf=render,,16855968
CD013080-bib-0083,"Schünemann HJ, Oxman AD, Brozek J, Glasziou P, Jaeschke R, Vist GE, et al. ",Grading quality of evidence and strength of recommendations for diagnostic tests and strategies, BMJ ,2008,336,    ,['citation-journal']," Schünemann HJ, Oxman AD, Brozek J, Glasziou P, Jaeschke R, Vist GE, et al. Grading quality of evidence and strength of recommendations for diagnostic tests and strategies.  BMJ 2008;336(7653):1106-10.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/bmj.39500.677199.AE', 'https://www.ncbi.nlm.nih.gov/pubmed/18483053', 'https://scholar.google.com/scholar_lookup?title=Grading+quality+of+evidence+and+strength+of+recommendations+for+diagnostic+tests+and+strategies+&author=HJ+Schünemann&author=AD+Oxman&author=J+Brozek&author=P+Glasziou&author=R+Jaeschke&author=GE+Vist&publication_year=2008&hl=en']",18483053,https://doi.org/10.1136/bmj.39500.677199.AE, Schünemann 2008 ,additional,CD013080-bbs2-0083,,,18483053,250,https://europepmc.org/articles/pmc2386626?pdf=render,,18483053
CD013080-bib-0084,"Schünemann HJ, Mustafa RA, Brozek J, Steingart KR, Leeflang M, Murad MH, et al. ","GRADE guidelines: 21 part 1. Study design, risk of bias, and indirectness in rating the certainty across a body of evidence for test accuracy", Journal of Clinical Epidemiology ,2020,122,    ,['citation-journal']," Schünemann HJ, Mustafa RA, Brozek J, Steingart KR, Leeflang M, Murad MH, et al. GRADE guidelines: 21 part 1. Study design, risk of bias, and indirectness in rating the certainty across a body of evidence for test accuracy.  Journal of Clinical Epidemiology 2020;122:129-41.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.jclinepi.2019.12.020', 'https://www.ncbi.nlm.nih.gov/pubmed/32060007', 'https://scholar.google.com/scholar_lookup?title=GRADE+guidelines:+21+part+1.+Study+design,+risk+of+bias,+and+indirectness+in+rating+the+certainty+across+a+body+of+evidence+for+test+accuracy+&author=HJ+Schünemann&author=RA+Mustafa&author=J+Brozek&author=KR+Steingart&author=M+Leeflang&author=MH+Murad&publication_year=2020&hl=en']",32060007,https://doi.org/10.1016/j.jclinepi.2019.12.020, Schünemann 2020a ,additional,CD013080-bbs2-0084,,32060007,32060007,257,https://boris.unibe.ch/140680/7/Sch%C3%BCnemann%20JClinEpidemiol%202020_part1_AAM.pdf,,32060007
CD013080-bib-0085,"Schünemann HJ, Mustafa RA, Brozek J, Steingart KR, Leeflang M, Murad MH, et al. ","GRADE guidelines: 21 part 2. Test accuracy: inconsistency, imprecision, publication bias, and other domains for rating the certainty of evidence and presenting it in evidence profiles and summary of findings tables", Journal of Clinical Epidemiology ,2020,122,    ,['citation-journal']," Schünemann HJ, Mustafa RA, Brozek J, Steingart KR, Leeflang M, Murad MH, et al. GRADE guidelines: 21 part 2. Test accuracy: inconsistency, imprecision, publication bias, and other domains for rating the certainty of evidence and presenting it in evidence profiles and summary of findings tables.  Journal of Clinical Epidemiology 2020;122:142-52.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.jclinepi.2019.12.021', 'https://www.ncbi.nlm.nih.gov/pubmed/32058069', 'https://scholar.google.com/scholar_lookup?title=GRADE+guidelines:+21+part+2.+Test+accuracy:+inconsistency,+imprecision,+publication+bias,+and+other+domains+for+rating+the+certainty+of+evidence+and+presenting+it+in+evidence+profiles+and+summary+of+findings+tables+&author=HJ+Schünemann&author=RA+Mustafa&author=J+Brozek&author=KR+Steingart&author=M+Leeflang&author=MH+Murad&publication_year=2020&hl=en']",32058069,https://doi.org/10.1016/j.jclinepi.2019.12.021, Schünemann 2020b ,additional,CD013080-bbs2-0085,,32058069,32058069,235,https://boris.unibe.ch/140684/1/Sch%C3%BCnemann%20JClinEpidemiol%202020_part2_AAM.pdf,,32058069
CD013080-bib-0086,"Viswanathan S, Detels R, Mehta SH, Macatangay BJ, Kirk GD, Jacobson LP. ",Level of adherence and HIV RNA suppression in the current era of highly active antiretroviral therapy (HAART), AIDS and Behavior ,2015,19,    ,['citation-journal']," Viswanathan S, Detels R, Mehta SH, Macatangay BJ, Kirk GD, Jacobson LP. Level of adherence and HIV RNA suppression in the current era of highly active antiretroviral therapy (HAART).  AIDS and Behavior 2015;19(4):601-11.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s10461-014-0927-4', 'https://www.ncbi.nlm.nih.gov/pubmed/25342151', 'https://scholar.google.com/scholar_lookup?title=Level+of+adherence+and+HIV+RNA+suppression+in+the+current+era+of+highly+active+antiretroviral+therapy+(HAART)+&author=S+Viswanathan&author=R+Detels&author=SH+Mehta&author=BJ+Macatangay&author=GD+Kirk&author=LP+Jacobson&publication_year=2015&hl=en']",25342151,https://doi.org/10.1007/s10461-014-0927-4, Shilpa 2015 ,additional,CD013080-bbs2-0086,25342151,,25342151,136,https://europepmc.org/articles/pmc4393774?pdf=render,,25342151
CD013080-bib-0087,"Simpson SH, Eurich DT, Majumdar SR, Padwal RS, Tsuyuki RT, Varney J, et al. ",A meta-analysis of the association between adherence to drug therapy and mortality, BMJ ,2006,333,    ,['citation-journal']," Simpson SH, Eurich DT, Majumdar SR, Padwal RS, Tsuyuki RT, Varney J, et al. A meta-analysis of the association between adherence to drug therapy and mortality.  BMJ 2006;333(7557):15.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/bmj.38875.675486.55', 'https://www.ncbi.nlm.nih.gov/pubmed/16790458', 'https://scholar.google.com/scholar_lookup?title=A+meta-analysis+of+the+association+between+adherence+to+drug+therapy+and+mortality&author=SH+Simpson&author=DT+Eurich&author=SR+Majumdar&author=RS+Padwal&author=RT+Tsuyuki&author=J+Varney&publication_year=2006&hl=en']",16790458,https://doi.org/10.1136/bmj.38875.675486.55, Simpson 2006 ,additional,CD013080-bbs2-0087,,,16790458,1363,https://www.bmj.com/content/bmj/333/7557/15.full.pdf,,16790458
CD013080-bib-0088,"Spinelli MA, Haberer JE, Chai PR, Castillo-Mancilla J, Anderson PL, Gandhi M. ",Approaches to objectively measure antiretroviral medication adherence and drive adherence interventions, Current HIV/AIDS Reports ,2020,17,    ,['citation-journal']," Spinelli MA, Haberer JE, Chai PR, Castillo-Mancilla J, Anderson PL, Gandhi M. Approaches to objectively measure antiretroviral medication adherence and drive adherence interventions.  Current HIV/AIDS Reports 2020;17(4):301-14. [DOI: 10.1007/s11904-020-00502-5]    Link to article     Google Scholar     ","['https://doi.org/10.1007/s11904-020-00502-5', 'https://scholar.google.com/scholar_lookup?title=Approaches+to+objectively+measure+antiretroviral+medication+adherence+and+drive+adherence+interventions+&author=MA+Spinelli&author=JE+Haberer&author=PR+Chai&author=J+Castillo-Mancilla&author=PL+Anderson&author=M+Gandhi&publication_year=2020&hl=en']",,https://doi.org/10.1007/s11904-020-00502-5, Spinelli 2020 ,additional,CD013080-bbs2-0088,32424549,,32424549,116,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7363551,,32424549
CD013080-bib-0089,"Stirratt MJ, Dunbar-Jacob J, Crane HM, Simoni JM, Czajkowski S, Hilliard ME, et al. ",Self-report measures of medication adherence behavior: recommendations on optimal use, Translational Behavioral Medicine ,2015,5,    ,['citation-journal']," Stirratt MJ, Dunbar-Jacob J, Crane HM, Simoni JM, Czajkowski S, Hilliard ME, et al. Self-report measures of medication adherence behavior: recommendations on optimal use.  Translational Behavioral Medicine 2015;5(4):470-82.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s13142-015-0315-2', 'https://www.ncbi.nlm.nih.gov/pubmed/26622919', 'https://scholar.google.com/scholar_lookup?title=Self-report+measures+of+medication+adherence+behavior:+recommendations+on+optimal+use+&author=MJ+Stirratt&author=J+Dunbar-Jacob&author=HM+Crane&author=JM+Simoni&author=S+Czajkowski&author=ME+Hilliard&publication_year=2015&hl=en']",26622919,https://doi.org/10.1007/s13142-015-0315-2, Stirratt 2015 ,additional,CD013080-bbs2-0089,,,26622919,709,https://europepmc.org/articles/pmc4656225?pdf=render,,26622919
CD013080-bib-0090,UNAIDS. ,"90-90-90: an ambitious treatment target to help end the AIDS epidemic, 2014",,,,. www.unaids.org/en/resources/documents/2017/90-90-90 (accessed 26 March 2018).   ,['citation-other']," UNAIDS. 90-90-90: an ambitious treatment target to help end the AIDS epidemic, 2014. www.unaids.org/en/resources/documents/2017/90-90-90 (accessed 26 March 2018).    ",[],,, UNAIDS 2014 ,additional,CD013080-bbs2-0090,,,,,,,
CD013080-bib-0091,"Vrijens B, De Geest S, Hughes DA, Przemyslaw K, Demonceau J, Ruppar T, et al. ",A new taxonomy for describing and defining adherence to medications, British Journal of Clinical Pharmacology ,2012,73,    ,['citation-journal']," Vrijens B, De Geest S, Hughes DA, Przemyslaw K, Demonceau J, Ruppar T, et al. A new taxonomy for describing and defining adherence to medications.  British Journal of Clinical Pharmacology 2012;73(5):691-705.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/j.1365-2125.2012.04167.x', 'https://www.ncbi.nlm.nih.gov/pubmed/22486599', 'https://scholar.google.com/scholar_lookup?title=A+new+taxonomy+for+describing+and+defining+adherence+to+medications&author=B+Vrijens&author=S+DeGeest&author=DA+Hughes&author=K+Przemyslaw&author=J+Demonceau&author=T+Ruppar&publication_year=2012&hl=en']",22486599,https://doi.org/10.1111/j.1365-2125.2012.04167.x, Vrijens 2012 ,additional,CD013080-bbs2-0091,,,22486599,1858,https://orbi.uliege.be/bitstream/2268/305261/1/Vrijens__2012_GDO_BJCP.pdf,,22486599
CD013080-bib-0092,"Welch VA, Petkovic J, Jull J, Hartling L, Klassen T, Kristjansson E, et al. ","Chapter 16: Equity and specific populations. In: Higgins JPT, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al, editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.3 (updated February 2022). Cochrane, 2022",,,,. Available from www.training.cochrane.org/handbook.   ,['citation-other']," Welch VA, Petkovic J, Jull J, Hartling L, Klassen T, Kristjansson E, et al. Chapter 16: Equity and specific populations. In: Higgins JPT, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al, editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.3 (updated February 2022). Cochrane, 2022. Available from www.training.cochrane.org/handbook.    ",[],,, Welch 2022 ,additional,CD013080-bbs2-0092,,,,,,,
CD013080-bib-0093,"Whiting PF, Rutjes AW, Westwood ME, Mallett S, Deeks JJ, Reitsma JB, et al, QUADAS-2 Group. ",QUADAS-2: a revised tool for the quality assessment of diagnostic accuracy studies, Annals of Internal Medicine ,2011,155,    ,['citation-journal']," Whiting PF, Rutjes AW, Westwood ME, Mallett S, Deeks JJ, Reitsma JB, et al, QUADAS-2 Group. QUADAS-2: a revised tool for the quality assessment of diagnostic accuracy studies.  Annals of Internal Medicine 2011;155(8):529-36.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.7326/0003-4819-155-8-201110180-00009', 'https://www.ncbi.nlm.nih.gov/pubmed/22007046', 'https://scholar.google.com/scholar_lookup?title=QUADAS-2:+a+revised+tool+for+the+quality+assessment+of+diagnostic+accuracy+studies&author=PF+Whiting&author=AW+Rutjes&author=ME+Westwood&author=S+Mallett&author=JJ+Deeks&author=JB+Reitsma&publication_year=2011&hl=en']",22007046,https://doi.org/10.7326/0003-4819-155-8-201110180-00009, Whiting 2011 ,additional,CD013080-bbs2-0093,,,22007046,2709,https://doi.org/10.7326/0003-4819-155-8-201110180-00009,,22007046
CD013080-bib-0094,World Health Organization. ,Scaling up antiretroviral therapy in resource-limited settings: treatment guidelines for a public health approach. 2003 revision,,,,. ncbi.nlm.nih.gov/books/NBK215589/ (accessed 10 July 2018).   ,['citation-other'], World Health Organization. Scaling up antiretroviral therapy in resource-limited settings: treatment guidelines for a public health approach. 2003 revision. ncbi.nlm.nih.gov/books/NBK215589/ (accessed 10 July 2018).    ,[],,, WHO 2003 ,additional,CD013080-bbs2-0094,23188179,,,,,,23188179
CD013080-bib-0095,World Health Organization. ,"Consolidated guidelines on the use of antiretroviral drugs for treating and preventing HIV, 2016. Recommendations for a public health approach - second edition",,,,. www.who.int/hiv/pub/arv/arv-2016/en/ (accessed prior to 8 July 2018).   ,['citation-other']," World Health Organization. Consolidated guidelines on the use of antiretroviral drugs for treating and preventing HIV, 2016. Recommendations for a public health approach - second edition. www.who.int/hiv/pub/arv/arv-2016/en/ (accessed prior to 8 July 2018).    ",[],,, WHO 2016 ,additional,CD013080-bbs2-0095,,,,,,,
CD013080-bib-0096,World Health Organization. ,"Consolidated guidelines on person-centred HIV patient monitoring and case surveillance, 2017",,,,. apps.who.int/iris/handle/10665/255702 (accessed prior to 8 July 2018).   ,['citation-other']," World Health Organization. Consolidated guidelines on person-centred HIV patient monitoring and case surveillance, 2017. apps.who.int/iris/handle/10665/255702 (accessed prior to 8 July 2018).    ",[],,, WHO 2017 ,additional,CD013080-bbs2-0096,,,,,,,
CD013080-bib-0097,"Williams AB, Amico KR, Bova C, Womack JA. ",A proposal for quality standards for measuring medication adherence in research, AIDS and Behavior ,2013,17,    ,['citation-journal']," Williams AB, Amico KR, Bova C, Womack JA. A proposal for quality standards for measuring medication adherence in research.  AIDS and Behavior 2013;17(1):284-97.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s10461-012-0172-7', 'https://www.ncbi.nlm.nih.gov/pubmed/22407465', 'https://scholar.google.com/scholar_lookup?title=A+proposal+for+quality+standards+for+measuring+medication+adherence+in+research&author=AB+Williams&author=KR+Amico&author=C+Bova&author=JA+Womack&publication_year=2013&hl=en']",22407465,https://doi.org/10.1007/s10461-012-0172-7, Williams 2013 ,additional,CD013080-bbs2-0097,22407465,,22407465,196,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3434290,,22407465
CD013080-bib-0098,World Bank. ,"World Bank country and lending groups, 2018",,,,. datahelpdesk.worldbank.org/knowledgebase/articles/906519-world-bank-country-and-lending-groups (accessed prior to 8 July 2018).   ,['citation-other']," World Bank. World Bank country and lending groups, 2018. datahelpdesk.worldbank.org/knowledgebase/articles/906519-world-bank-country-and-lending-groups (accessed prior to 8 July 2018).    ",[],,, World Bank 2018 ,additional,CD013080-bbs2-0098,30021654,,,,,,30021654
CD013080-bib-0099,"Hine P, Smith R, Eshun-Wilson I, Orrell C, Cohen K, Leeflang MMG, et al. ",Measures of antiretroviral adherence for detecting viral non-suppression in people living with HIV, Cochrane Database of Systematic Reviews ,2018,,    ,['citation-journal']," Hine P, Smith R, Eshun-Wilson I, Orrell C, Cohen K, Leeflang MMG, et al. Measures of antiretroviral adherence for detecting viral non-suppression in people living with HIV.  Cochrane Database of Systematic Reviews 2018, Issue 7. Art. No: CD013080. [DOI: 10.1002/14651858.CD013080]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/14651858.CD013080', 'https://www.ncbi.nlm.nih.gov/pubmed/30246875', 'https://scholar.google.com/scholar_lookup?title=Measures+of+antiretroviral+adherence+for+detecting+viral+non-suppression+in+people+living+with+HIV+&author=P+Hine&author=R+Smith&author=I+Eshun-Wilson&author=C+Orrell&author=K+Cohen&author=MMG+Leeflang&publication_year=2018&hl=en']",30246875,https://doi.org/10.1002/14651858.CD013080, Hine 2018 ,other_versions,CD013080-bbs2-0099,,,,12,https://archive.lstmed.ac.uk/9027/1/Hine_et_al-2018-Cochrane_Database_of_Systematic_Reviews.pdf,,30246875
